List Size,Run Time,Nodes Visited,Brute Force Score,Our Score
88,Run Time: 0.0052685738,"['D', 'E', 'D', 'E', 'C', 'E', 'D', 8, 'B', 'F', 'H', 22, 28, 29, 'Q', 'Q', 'Q', 28, 29, 'Q', 23, 22, 'H', 20, 'C', 'E', 'C', 'G', 'I', 26, 'G', 'C', 'E', 'C', 'E', 14, 'E', 'C', 'G', 'I', 'I', 'C', 20, 'H', 22, 28, 29, 'N', 23, 'K', 'M', 10, 'M', 'K', 23, 'K', 'M', 'K', 'M', 10, 4, 'P', 4, 'P', 6, 'M', 'P', 'M', 10, 'M', 12, 10, 16, 22, 28, 34, 34, 'J', 'H', 'F', 14, 20, 'C', 'E', 14, 'F', 'B', 'A']",387,26
88,Run Time: 0.0019280910,"['D', 'E', 'D', 1, 'D', 'E', 'C', 'G', 26, 'G', 'C', 'G', 'C', 20, 'C', 'E', 14, 'F', 'H', 22, 16, 22, 28, 29, 28, 34, 22, 28, 29, 28, 'J', 33, 26, 'J', 26, 20, 26, 'G', 'C', 'E', 'D', 'E', 14, 20, 14, 8, 'D', 'E', 'D', 1, 'D', 'E', 'C', 'G', 'C', 'E', 'C', 'G', 'I', 'C', 20, 'H', 'F', 'B', 'F', 14, 'E', 'C', 'E', 14, 'F', 16, 'K', 18, 16, 10, 'M', 10, 16, 22, 16, 22, 16, 10, 16, 10, 'B', 'A']",387,-89
88,Run Time: 0.0077471733,"['D', 'E', 'C', 'G', 'C', 'E', 'C', 'E', 14, 'F', 'B', 'A', 2, 'A', 2, 'A', 2, 8, 2, 'A', 4, 10, 16, 'F', 'H', 'F', 'B', 'F', 'H', 'J', 33, 26, 'J', 'H', 'J', 33, 28, 34, 'J', 33, 28, 34, 34, 'J', 33, 28, 29, 'Q', 23, 'O', 22, 16, 10, 4, 'P', 'M', 12, 12, 'P', 'M', 12, 12, 12, 10, 16, 'K', 'M', 'K', 18, 18, 18, 'M', 12, 'K', 18, 16, 22, 'H', 'F', 'B', 'F', 14, 'E', 'C', 20, 26, 'G', 'I']",387,21
88,Run Time: 0.0003747940,"['D', 'E', 'D', 1, 2, 'A', 'B', 'F', 'H', 'J', 26, 'J', 'H', 'F', 'H', 22, 23, 'O', 'O', 'O', 'O', 'O', 'O', 'K', 'M', 10, 'M', 'K', 18, 18, 16, 'F', 'B', 8, 'D', 8, 'D', 8, 'D', 'E', 'D', 'E', 'C', 'E', 'D', 8, 'D', 8, 'B', 'F', 16, 'F', 16, 'F', 'B', 10, 16, 'K', 23, 29, 'N', 'N', 28, 29, 'Q', 'N', 23, 22, 28, 'J', 'H', 'F', 14, 'F', 14, 20, 26, 'J', 33, 26, 'J', 26, 'J', 'H', 20, 'C', 'G', 'I']",387,-25
89,Run Time: 0.0065803528,"['D', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 14, 'E', 'C', 'E', 'C', 'G', 'C', 'G', 'C', 'E', 'C', 20, 'C', 'E', 'C', 'G', 'I', 'I', 26, 'J', 'H', 'J', 26, 32, 'J', 33, 28, 34, 34, 29, 'Q', 'Q', 'Q', 'N', 28, 22, 28, 34, 34, 29, 'N', 28, 29, 23, 'K', 'M', 'P', 'M', 12, 'P', 4, 'P', 6, 4, 'A', 'B', 'F', 14, 8, 2, 'A', 'B', 'A', 2, 'A', 'B', 10, 'B', 10, 'B', 'A', 2, 'A', 4, 10, 'M', 'P', 'M', 'K', 23, 'O']",391,-27
89,Run Time: 0.0075309277,"['D', 'E', 'D', 1, 'D', 'E', 'C', 'G', 'C', 'E', 'D', 1, 'D', 8, 'B', 'F', 'H', 'J', 33, 26, 'G', 'I', 'C', 'G', 'C', 20, 14, 8, 'B', 'F', 'B', 'F', 'B', 'A', 'B', 8, 14, 'E', 'C', 'G', 'I', 'I', 'C', 'E', 14, 8, 2, 8, 14, 20, 14, 20, 26, 'J', 'H', 'F', 'B', 8, 14, 8, 14, 'E', 'C', 'G', 'I', 'C', 'G', 'I', 26, 'G', 'C', 'E', 14, 8, 'D', 'E', 14, 'F', 'B', 'F', 16, 'F', 'H', 'F', 'H', 22, 23, 'O', 'K']",391,-95
89,Run Time: 0.0056772232,"['D', 1, 'D', 'E', 'D', 8, 14, 'E', 'C', 'E', 14, 20, 26, 32, 20, 26, 'J', 28, 'J', 'H', 'J', 'H', 22, 28, 34, 22, 16, 'F', 'H', 22, 'H', 20, 14, 'E', 'D', 8, 14, 20, 'C', 'G', 'I', 'I', 'I', 'C', 'G', 'I', 'C', 'E', 'D', 'E', 'D', 8, 14, 'E', 'C', 'G', 26, 'G', 'C', 'G', 'C', 'E', 'D', 'E', 'D', 'E', 14, 'F', 'B', 'F', 16, 'F', 'H', 20, 26, 'G', 26, 'G', 'C', 'G', 'I', 'C', 20, 14, 'E', 14, 8, 2, 'A']",391,-28
89,Run Time: 0.0060987473,"['D', 'E', 'C', 'E', 'C', 'E', 'D', 1, 'D', 1, 'D', 1, 'D', 1, 'D', 8, 'D', 1, 'D', 8, 'B', 'A', 4, 'A', 2, 'A', 'B', 'A', 2, 1, 2, 8, 2, 'A', 'B', 'A', 4, 'P', 'M', 'P', 6, 'M', 'P', 6, 'M', 10, 'B', 'F', 'B', 8, 14, 'F', 'B', 'F', 'H', 'J', 33, 'H', 'F', 'H', 22, 23, 22, 16, 'K', 18, 18, 23, 'K', 18, 16, 'F', 'B', 8, 'D', 'E', 'C', 'E', 14, 'E', 'C', 'E', 'C', 'G', 'C', 'G', 'C', 'G', 'I']",391,5
89,Run Time: 0.0062487125,"['D', 'E', 'C', 'E', 14, 'F', 'B', 'F', 'H', 'J', 28, 22, 'H', 'F', 14, 'E', 'D', 8, 2, 'A', 4, 'A', 4, 'P', 'M', 'K', 18, 'M', 'K', 'M', 10, 16, 'K', 23, 'O', 22, 28, 29, 'Q', 'N', 'Q', 'N', 28, 34, 'J', 33, 26, 'J', 33, 28, 'J', 'H', 'J', 28, 29, 'N', 23, 22, 'H', 22, 16, 'K', 23, 22, 'H', 22, 16, 'F', 'H', 20, 'H', 20, 14, 8, 2, 1, 'D', 'E', 14, 'F', 'H', 20, 26, 'G', 'C', 'G', 'C', 'G', 'I']",391,-13
90,Run Time: 0.0063250065,"['D', 'E', 'D', 8, 'D', 1, 'D', 1, 2, 'A', 'B', 'A', 4, 10, 'M', 'K', 16, 'K', 18, 'M', 'K', 18, 23, 'O', 29, 'Q', 'N', 23, 22, 'H', 'F', 14, 20, 'C', 'G', 'C', 'G', 'I', 'C', 'E', 'C', 20, 'C', 'E', 'D', 1, 2, 1, 'D', 'E', 'D', 1, 2, 1, 2, 8, 14, 8, 14, 8, 2, 'A', 2, 'A', 2, 8, 14, 'E', 14, 'E', 14, 8, 'B', 8, 'D', 1, 2, 'A', 'B', 'A', 2, 1, 'D', 'E', 14, 'F', 16, 'F', 'H', 'J']",395,-18
90,Run Time: 0.0058922768,"['D', 'E', 'C', 'E', 'D', 1, 2, 'A', 'B', 'F', 'B', 'A', 4, 'A', 2, 'A', 2, 8, 2, 1, 2, 1, 'D', 'E', 'D', 8, 2, 1, 'D', 'E', 'C', 'G', 'C', 20, 'H', 'J', 'H', 22, 16, 'F', 'B', 'F', 16, 'F', 16, 'F', 'H', 'F', 14, 'E', 14, 8, 'B', 8, 14, 20, 'C', 20, 14, 'F', 16, 'K', 18, 'M', 'P', 'M', 12, 'K', 18, 16, 10, 'B', 'F', 16, 22, 16, 10, 4, 10, 'M', 10, 16, 'F', 'H', 22, 'H', 'J', 26, 'G', 'I']",395,-3
90,Run Time: 0.0009987354,"['D', 'E', 'C', 'G', 'I', 'I', 'I', 26, 'J', 'H', 'F', 'H', 22, 'H', 'J', 28, 29, 'N', 'Q', 28, 29, 'N', 28, 22, 23, 'K', 18, 23, 'K', 18, 16, 'K', 23, 22, 'H', 'J', 28, 34, 22, 'H', 22, 16, 'F', 'H', 22, 'H', 'J', 33, 28, 22, 16, 22, 28, 29, 23, 29, 'N', 'Q', 'N', 'Q', 28, 34, 'J', 'H', 20, 14, 'F', 'H', 'J', 28, 34, 22, 23, 29, 23, 22, 28, 22, 'H', 'J', 'H', 'F', 'B', 'F', 'B', 'F', 14, 8, 2, 'A']",395,42
91,Run Time: 0.0068109035,"['D', 'E', 'C', 'G', 'C', 20, 'C', 'E', 'D', 8, 'B', 'F', 'B', 'A', 4, 10, 16, 10, 4, 'A', 'B', 8, 2, 1, 2, 1, 2, 'A', 2, 1, 2, 1, 'D', 8, 2, 1, 2, 1, 2, 8, 14, 'E', 'C', 'G', 'C', 20, 'C', 'G', 'C', 20, 'C', 20, 'C', 'G', 'I', 'C', 'E', 14, 'F', 'B', 8, 2, 8, 'B', 'F', 'B', 10, 'B', 8, 'D', 8, 'D', 'E', 'C', 'E', 14, 'F', 'B', 'F', 'H', 'F', 'B', 'A', 2, 8, 14, 'E', 14, 20, 'H', 'J']",399,-69
91,Run Time: 0.0067002773,"['D', 'E', 'D', 8, 'D', 1, 2, 'A', 'B', 'F', 'H', 'J', 'H', 'F', 16, 'K', 'M', 12, 10, 4, 'A', 4, 10, 16, 22, 28, 29, 'Q', 'Q', 'Q', 'Q', 23, 'K', 16, 22, 'H', 'F', 16, 'K', 23, 'O', 22, 'H', 'F', 'H', 'J', 28, 29, 'Q', 'Q', 23, 'K', 23, 22, 'H', 20, 'H', 20, 'H', 'J', 26, 'J', 33, 26, 20, 'H', 22, 23, 29, 28, 29, 'Q', 'N', 'N', 28, 22, 28, 22, 23, 29, 23, 29, 'Q', 'N', 'Q', 'N', 23, 22, 'H', 20, 'C']",399,-79
91,Run Time: 0.0064451694,"['D', 'E', 'C', 'G', 'I', 26, 'J', 'H', 'F', 'H', 'F', 'H', 20, 26, 32, 'J', 'H', 22, 16, 'F', 'H', 20, 14, 'E', 14, 'E', 'D', 'E', 'C', 20, 'H', 20, 'H', 20, 14, 'F', 'B', 'F', 'H', 20, 'H', 'F', 14, 'E', 'C', 'E', 'D', 'E', 14, 'F', 16, 'F', 'B', 'F', 'B', 'F', 14, 20, 'H', 'F', 'H', 'J', 28, 29, 'Q', 'N', 'N', 'Q', 23, 'K', 'M', 12, 'K', 16, 'F', 14, 'F', 'B', 'A', 4, 'A', 'B', 10, 'M', 10, 'M', 'K', 16, 22, 23, 'O']",399,-52
91,Run Time: 0.0058777332,"[2, 'A', 'B', 10, 4, 10, 'M', 'K', 18, 23, 22, 23, 'O', 29, 'Q', 'N', 'Q', 28, 22, 16, 10, 4, 'A', 2, 'A', 4, 10, 4, 'A', 4, 10, 4, 'P', 6, 'M', 'P', 4, 10, 16, 'F', 'B', 'A', 4, 'P', 6, 'M', 'K', 18, 16, 22, 16, 'K', 23, 22, 16, 'K', 16, 22, 23, 22, 28, 34, 29, 'Q', 28, 34, 22, 16, 'K', 18, 16, 'F', 16, 10, 4, 'P', 'M', 10, 4, 'A', 2, 'A', 2, 1, 'D', 'E', 'D', 1, 'D', 'E', 'C']",399,-16
92,Run Time: 0.0002121925,"['D', 'E', 'C', 'E', 'C', 'G', 'C', 'G', 'C', 'E', 'D', 8, 'D', 'E', 'C', 20, 'C', 'E', 14, 'F', 'H', 'F', 'B', 'F', 14, 'F', 'B', 'F', 'H', 'F', 14, 'E', 'D', 1, 2, 'A', 4, 'P', 6, 'M', 'K', 16, 'F', 14, 'F', 16, 'F', 'H', 'F', 'B', 'F', 14, 8, 14, 8, 2, 1, 2, 8, 14, 'E', 'C', 20, 14, 20, 'C', 'G', 'I', 'C', 'E', 14, 'F', 14, 'F', 14, 8, 'D', 8, 'D', 1, 'D', 1, 2, 1, 'D', 'E', 'D', 'E', 'C', 20, 'H', 'J']",403,-8
92,Run Time: 0.0009970665,"['D', 'E', 'C', 'G', 'C', 20, 'C', 20, 'H', 'J', 33, 33, 28, 29, 'Q', 'Q', 'Q', 'N', 23, 'O', 'O', 'O', 'K', 'M', 'P', 'M', 'K', 16, 'K', 18, 23, 'O', 22, 28, 34, 29, 'Q', 28, 22, 23, 'O', 'O', 22, 28, 34, 22, 23, 'K', 'M', 10, 'B', 'F', 14, 'E', 'C', 20, 26, 'G', 'I', 26, 20, 26, 'G', 26, 32, 'G', 'C', 'G', 'C', 20, 26, 32, 'G', 'I', 'C', 'E', 'C', 'G', 'C', 'E', 'C', 'G', 26, 20, 'H', 'F', 'H', 'F', 14, 8, 2, 'A']",403,-5
92,Run Time: 0.0121376514,"['D', 'E', 'D', 'E', 'D', 8, 'D', 'E', 'C', 'E', 14, 'F', 'B', 'A', 2, 'A', 2, 1, 'D', 8, 'B', 'A', 'B', 'F', 'B', 8, 'D', 8, 2, 1, 'D', 'E', 'C', 'E', 'C', 'G', 'I', 'C', 'G', 26, 'G', 'I', 'C', 'E', 'D', 8, 14, 8, 'D', 8, 'B', 'F', 'H', 'F', 'H', 'J', 28, 22, 16, 'F', 'B', 'F', 'B', 10, 'M', 'K', 23, 'O', 'K', 16, 22, 16, 'F', 'H', 'J', 26, 32, 32, 'G', 'I', 26, 32, 'G', 'I', 'I', 26, 'J', 33, 28, 34, 29, 'N']",403,-55
92,Run Time: 0.0102694035,"['D', 'E', 'C', 'E', 14, 'F', 'H', 'J', 'H', 'F', 'H', 'J', 33, 28, 'J', 26, 'J', 28, 34, 22, 23, 'O', 'O', 'O', 'K', 'M', 'K', 16, 'F', 'H', 'F', 'B', 'A', 4, 10, 'B', 'F', 'B', 10, 'M', 'K', 23, 22, 23, 22, 28, 34, 'J', 33, 28, 22, 'H', 20, 'C', 'E', 'D', 8, 'B', 'A', 4, 'A', 'B', 'F', 14, 'E', 'C', 'G', 'I', 26, 'G', 'I', 'C', 20, 'H', 'F', 'H', 'J', 'H', 'J', 'H', 'J', 33, 28, 34, 22, 16, 'K', 18, 18, 23, 29, 'N']",403,-102
93,Run Time: 0.0004179478,"['D', 'E', 'D', 'E', 'D', 8, 'B', 'A', 2, 1, 2, 8, 2, 'A', 'B', 'A', 2, 'A', 'B', 'F', 'B', 10, 'M', 'K', 'M', 12, 10, 4, 'P', 4, 10, 4, 'A', 4, 'P', 6, 'M', 10, 16, 'F', 'H', 'J', 'H', 22, 28, 34, 29, 'Q', 'Q', 28, 34, 22, 28, 34, 22, 28, 29, 'Q', 28, 34, 22, 16, 'F', 'H', 20, 'H', 20, 'H', 20, 'H', 'J', 'H', 20, 'H', 20, 'H', 'J', 'H', 22, 23, 29, 28, 'J', 28, 'J', 28, 'J', 'H', 20, 'H', 20, 'C', 'G']",407,30
93,Run Time: 0.0071270466,"['D', 'E', 'C', 'E', 'D', 'E', 14, 'F', 'H', 'J', 33, 28, 'J', 26, 'G', 'C', 'G', 26, 'J', 33, 33, 'H', 22, 28, 34, 'J', 'H', 20, 'C', 20, 'H', 20, 'C', 'G', 'C', 'G', 26, 20, 'H', 'J', 28, 29, 'N', 23, 29, 28, 29, 28, 34, 22, 'H', 22, 'H', 'F', 'H', 22, 16, 'F', 'H', 'J', 28, 34, 22, 16, 10, 'M', 'K', 18, 18, 23, 'O', 'K', 'M', 12, 'K', 'M', 10, 'B', 'F', 16, 10, 'M', 10, 'M', 12, 'P', 6, 'M', 10, 'B', 'F', 'B', 'A']",407,8
93,Run Time: 0.0010733604,"[2, 'A', 'B', 'F', 'H', 'F', 14, 8, 'D', 8, 14, 'F', 14, 'F', 16, 'K', 'M', 'K', 18, 16, 22, 28, 34, 29, 23, 29, 28, 29, 'N', 'Q', 23, 29, 28, 22, 23, 22, 16, 22, 16, 10, 'M', 'K', 16, 'K', 'M', 'K', 23, 'O', 22, 23, 29, 'N', 23, 29, 28, 29, 23, 22, 28, 22, 28, 22, 23, 29, 'N', 'Q', 'Q', 23, 'O', 'K', 'M', 12, 'P', 6, 6, 6, 6, 6, 4, 'A', 2, 'A', 4, 'P', 'M', 10, 16, 'K', 16, 'F', 14, 20, 'C']",407,-74
94,Run Time: 0.0058736801,"['D', 'E', 'C', 20, 26, 'G', 26, 'G', 'I', 'I', 26, 'J', 28, 29, 'N', 'Q', 28, 22, 23, 29, 'Q', 28, 29, 28, 29, 'N', 23, 22, 16, 22, 16, 10, 'B', 'F', 16, 22, 28, 22, 'H', 20, 'H', 20, 14, 20, 26, 32, 'G', 'C', 20, 'C', 'E', 'D', 8, 'D', 8, 'B', 'F', 16, 'K', 18, 'M', 'K', 'M', 12, 12, 12, 12, 10, 16, 22, 'H', 22, 28, 'J', 28, 'J', 33, 28, 34, 'J', 26, 20, 14, 'F', 16, 10, 'B', 'F', 16, 'F', 'H', 'F', 'B', 'A']",411,-41
94,Run Time: 0.0053122044,"['D', 'E', 'D', 1, 'D', 1, 2, 'A', 'B', 'F', 'B', 'F', 'H', 'J', 'H', 'J', 26, 'G', 'C', 20, 14, 20, 'H', 20, 'C', 20, 26, 20, 26, 'J', 'H', 'F', 'B', 10, 'B', 'A', 2, 1, 2, 'A', 2, 8, 'D', 1, 2, 8, 14, 20, 'C', 'E', 'C', 'E', 14, 20, 'C', 'G', 'C', 'E', 14, 20, 14, 'F', 'H', 20, 'C', 'G', 'C', 'G', 'I', 'C', 'E', 'C', 'G', 'I', 26, 20, 'H', 'J', 'H', 'F', 14, 8, 'D', 1, 2, 'A', 4, 10, 'B', 'F', 'H', 22, 23, 'K']",411,5
95,Run Time: 0.0014059544,"['D', 'E', 'D', 'E', 'D', 'E', 'D', 1, 'D', 1, 2, 'A', 'B', 'F', 16, 22, 16, 22, 28, 29, 28, 29, 23, 29, 'N', 'Q', 28, 34, 29, 'Q', 'Q', 'Q', 28, 22, 'H', 20, 'H', 22, 28, 29, 23, 'O', 'O', 'K', 18, 'M', 12, 'P', 4, 10, 'M', 'P', 6, 'M', 10, 'M', 10, 4, 'P', 4, 'A', 2, 'A', 'B', 'A', 'B', 'F', 16, 10, 16, 10, 16, 'K', 18, 'M', 'P', 4, 'P', 6, 'M', 12, 'K', 18, 23, 'O', 'K', 18, 18, 16, 'F', 'B', 8, 14, 'E', 'C']",415,-81
95,Run Time: 0.0080423355,"['D', 'E', 'C', 'G', 'C', 'E', 'D', 'E', 'C', 20, 'C', 'G', 'C', 20, 'H', 'F', 'B', 'A', 'B', 8, 14, 8, 'B', 10, 'B', 10, 16, 'K', 16, 10, 'B', 10, 4, 'A', 'B', 10, 'M', 'K', 'M', 10, 4, 10, 16, 10, 4, 'A', 2, 8, 'D', 'E', 'D', 8, 14, 'E', 14, 20, 'H', 22, 28, 22, 28, 'J', 33, 33, 'H', 20, 14, 'F', 16, 'F', 16, 22, 'H', 22, 23, 'K', 18, 23, 29, 23, 'O', 22, 'H', 22, 16, 10, 'B', 10, 'B', 'F', 'H', 'J', 26, 'G', 'I']",415,-26
95,Run Time: 0.0014450550,"['D', 'E', 'D', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 14, 'F', 'B', 'A', 2, 'A', 2, 1, 'D', 1, 2, 'A', 'B', 8, 2, 'A', 2, 'A', 2, 1, 'D', 'E', 'D', 8, 14, 20, 'H', 'F', 'H', 'J', 26, 'J', 26, 'J', 33, 33, 26, 'J', 28, 'J', 28, 'J', 26, 'G', 'I', 26, 32, 20, 26, 32, 32, 'G', 'C', 20, 'H', 'J', 33, 'H', 'J', 33, 33, 'H', 20, 14, 'F', 'H', 22, 'H', 'J', 26, 20, 26, 32, 'G', 26, 'J', 33, 'H', 'F', 'B', 'A', 'B', 10, 'M', 'K']",415,-23
95,Run Time: 0.0057196617,"['D', 'E', 'D', 8, 'B', 'F', 'H', 'F', 'B', 'A', 2, 1, 2, 1, 'D', 8, 'D', 8, 2, 1, 2, 'A', 2, 1, 2, 1, 'D', 'E', 'D', 1, 2, 1, 'D', 8, 'B', 10, 'M', 12, 10, 4, 'A', 4, 'A', 2, 'A', 2, 1, 2, 'A', 4, 10, 4, 'A', 'B', 'F', 14, 'E', 'D', 8, 'B', 'A', 'B', 8, 'D', 1, 2, 1, 2, 1, 2, 'A', 4, 'P', 'M', 12, 12, 'P', 4, 10, 16, 22, 'H', 22, 23, 'O', 29, 23, 22, 16, 22, 'H', 20, 'C', 'G', 'I']",415,6
95,Run Time: 0.0039546490,"['D', 'E', 'D', 1, 2, 'A', 'B', 'F', 'H', 'J', 33, 28, 34, 22, 23, 'K', 'M', 'P', 'M', 12, 'K', 16, 22, 16, 'K', 'M', 'K', 16, 'F', 'H', 'J', 28, 22, 'H', 'F', 'B', 10, 'M', 'P', 6, 'M', 'K', 16, 10, 'M', 10, 4, 'A', 4, 'A', 'B', 'F', 'H', 'J', 'H', 22, 23, 'K', 18, 18, 16, 'F', 'H', 22, 16, 10, 4, 'A', 4, 'A', 'B', 8, 14, 'F', 14, 'E', 'C', 'G', 'C', 'G', 'I', 'C', 'G', 26, 32, 'J', 28, 34, 22, 23, 'O', 'O', 'O', 29, 'N']",415,-107
95,Run Time: 0.0066597462,"['D', 'E', 'D', 1, 'D', 'E', 'D', 8, 'D', 1, 'D', 1, 2, 'A', 'B', 'A', 2, 1, 2, 1, 'D', 1, 'D', 'E', 'C', 'E', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 20, 'H', 'F', 16, 'F', 'H', 'J', 28, 'J', 26, 'J', 33, 'H', 20, 'C', 'G', 'I', 26, 'J', 26, 'J', 28, 29, 'Q', 'Q', 'Q', 'N', 23, 'K', 'M', 'P', 4, 'A', 'B', 10, 4, 10, 16, 22, 16, 'F', 14, 8, 'B', 10, 4, 'P', 4, 10, 'M', 'K', 23, 'K', 16, 'F', 16, 22, 28, 34, 22, 23, 'O']",415,-4
95,Run Time: 0.0037691593,"['D', 'E', 'C', 'E', 14, 'E', 14, 'F', 'B', 'F', 'H', 'F', 'B', 'A', 'B', 8, 'B', 'F', 16, 'F', 'H', 'J', 33, 33, 'H', 'J', 26, 'G', 'I', 26, 'J', 33, 26, 20, 'C', 'E', 14, 20, 14, 8, 'D', 1, 2, 8, 'D', 8, 'D', 1, 2, 8, 'D', 'E', 'D', 8, 'D', 1, 2, 1, 2, 8, 'D', 8, 'B', 'A', 2, 'A', 4, 'P', 'M', 'K', 16, 22, 'H', 20, 'H', 'J', 28, 22, 16, 22, 23, 'O', 22, 28, 'J', 28, 'J', 28, 'J', 28, 'J', 28, 29, 'Q', 'N']",415,-16
96,Run Time: 0.0059065819,"['D', 'E', 'C', 'E', 14, 'E', 'C', 'G', 'C', 'G', 'I', 'C', 'G', 'I', 'C', 'G', 26, 'G', 'I', 'I', 'C', 'G', 'I', 'C', 20, 'H', 'J', 26, 20, 26, 'G', 26, 20, 26, 'J', 28, 29, 'N', 'N', 28, 29, 23, 'K', 'M', 12, 'K', 'M', 10, 'M', 'K', 18, 23, 22, 28, 34, 'J', 'H', 'F', 'H', 20, 26, 32, 'G', 'I', 26, 'G', 'I', 26, 'G', 'I', 'I', 'I', 'I', 26, 'J', 26, 20, 26, 'J', 33, 26, 'J', 'H', 22, 'H', 'J', 28, 22, 'H', 20, 26, 20, 14, 'F', 'B', 'A']",419,7
96,Run Time: 0.0004038811,"['D', 'E', 'C', 'G', 'C', 20, 'H', 'J', 'H', 'F', 'B', 'F', 'H', 'F', 16, 'F', 'H', 'J', 33, 26, 32, 'J', 28, 'J', 33, 33, 26, 'G', 'C', 20, 'C', 'G', 'C', 'E', 14, 'F', 16, 'F', 'H', 22, 28, 'J', 33, 26, 'G', 'I', 'C', 'E', 'D', 1, 2, 'A', 2, 1, 'D', 8, 2, 8, 2, 8, 'D', 'E', 'D', 1, 'D', 'E', 14, 'F', 'B', 'A', 'B', 8, 2, 8, 'B', 'A', 2, 1, 2, 'A', 4, 'A', 2, 'A', 'B', 'A', 4, 'A', 4, 10, 'M', 'P', 4, 'P', 'M', 'K']",419,-16
96,Run Time: 0.0009901524,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 'B', 'A', 4, 'P', 'M', 'P', 6, 6, 'M', 'K', 16, 'K', 23, 'O', 'K', 'M', 'K', 'M', 'K', 16, 'K', 23, 29, 'N', 'Q', 28, 'J', 'H', 'F', 'B', 'F', 'H', 22, 23, 'O', 'K', 16, 10, 4, 'P', 4, 'P', 6, 4, 'A', 4, 10, 'B', 'A', 2, 8, 14, 8, 'B', 'F', 'H', 22, 16, 10, 'B', 8, 'B', 'F', 'B', 'A', 2, 8, 'D', 1, 2, 8, 'B', 'F', 'H', 22, 'H', 'J', 'H', 20, 'H', 20, 'C', 'G', 'C', 'E', 'C', 'G', 'I']",419,58
96,Run Time: 0.0056943893,"['D', 8, 'D', 1, 2, 'A', 'B', 8, 'D', 1, 'D', 1, 2, 1, 'D', 8, 'B', 10, 16, 22, 28, 22, 'H', 22, 16, 'K', 16, 10, 'M', 'K', 18, 23, 'K', 23, 'O', 'K', 'M', 'K', 18, 23, 29, 28, 29, 'Q', 28, 'J', 26, 20, 'H', 20, 'H', 22, 28, 22, 23, 'K', 16, 'F', 'B', 'A', 4, 'P', 6, 6, 4, 'A', 'B', 8, 2, 1, 2, 8, 'D', 1, 2, 8, 14, 'F', 'H', 22, 16, 22, 23, 22, 28, 'J', 33, 28, 22, 16, 'F', 14, 'E', 'D', 'E', 'C']",419,-15
96,Run Time: 0.0055880547,"['D', 'E', 'C', 'G', 'I', 26, 'J', 'H', 'F', 'H', 20, 'C', 'E', 'D', 1, 'D', 'E', 'C', 'G', 'I', 'C', 'G', 'I', 'I', 'C', 'E', 'C', 'E', 14, 8, 'B', 'F', 16, 'K', 'M', 10, 'M', 10, 'B', 'F', 14, 'E', 14, 20, 'C', 20, 14, 8, 14, 'E', 'C', 'G', 'I', 26, 'G', 'I', 26, 'J', 'H', 20, 14, 'E', 'C', 'G', 26, 'J', 26, 'G', 26, 'J', 28, 22, 16, 'F', 'H', 22, 'H', 'J', 26, 32, 'J', 33, 26, 'J', 28, 22, 23, 'K', 16, 'F', 14, 'E', 'D', 8, 'B', 'A']",419,34
97,Run Time: 0.0008347034,"['D', 'E', 'C', 'E', 14, 'E', 14, 'F', 'B', 'A', 'B', 'F', 'B', 'F', 'H', 20, 14, 'E', 'C', 'E', 'C', 'E', 14, 'E', 14, 'E', 14, 20, 14, 8, 2, 'A', 4, 'P', 6, 'M', 'K', 'M', 10, 'M', 10, 'M', 'K', 23, 'O', 29, 'N', 28, 22, 23, 'O', 'O', 29, 'Q', 23, 'K', 16, 10, 16, 22, 23, 22, 23, 22, 'H', 'F', 'H', 22, 16, 10, 'B', 8, 2, 8, 2, 'A', 2, 1, 'D', 1, 2, 1, 'D', 8, 2, 1, 'D', 'E', 'C', 'E', 14, 'E', 'D', 'E', 'C', 'G', 'I']",423,-79
97,Run Time: 0.0062196255,"['D', 'E', 'D', 'E', 'C', 'E', 'D', 'E', 'C', 'E', 'C', 'E', 'D', 1, 2, 'A', 'B', 'F', 'B', 'F', 'B', 'F', 'B', 'A', 4, 'P', 'M', 'P', 'M', 'P', 6, 'M', 'K', 16, 10, 16, 'F', 'B', 'F', 'H', 'F', 14, 'E', 'D', 1, 'D', 'E', 14, 'E', 'D', 8, 'D', 1, 'D', 8, 14, 20, 'H', 'J', 26, 'J', 33, 26, 'J', 26, 'J', 28, 'J', 'H', 20, 14, 'F', 14, 'E', 'D', 'E', 'C', 'G', 'I', 'I', 'C', 'G', 'I', 'I', 26, 'J', 33, 28, 29, 'N', 28, 29, 'N', 28, 29, 23, 'O']",423,0
